  UID   PID  PPID   C STIME   TTY           TIME CMD
  501 46653     1   0 18May23 ??        61:36.20 cloudphotod
  501 48921     1   0 12Nov23 ??         1:27.59 /usr/libexec/avconferenced
    0 49415     1   0  3Nov23 ??         4:09.21 /usr/sbin/WirelessRadioManagerd
  501 53485  1505   0 Mon10PM ??        15:47.41 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/113.0.5672.63/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=43464 --time-ticks-at-unix-epoch=-1683551286040819 --launch-time-ticks=4308441078093 --shared-files --field-trial-handle=1718379636,r,1410088222821095770,9938740896284496346,262144 --seatbelt-client=192
  501 53588  1505   0 Mon10PM ??         0:28.60 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/113.0.5672.63/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=43465 --time-ticks-at-unix-epoch=-1683551286040819 --launch-time-ticks=4308535677199 --shared-files --field-trial-handle=1718379636,r,1410088222821095770,9938740896284496346,262144 --seatbelt-client=109
  501 53701  3339   0 Mon10PM ??         0:08.35 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --ms-enable-electron-run-as-node --max-old-space-size=3072 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/node_modules/typescript/lib/tsserver.js --serverMode partialSemantic --useInferredProjectPerProjectRoot --disableAutomaticTypingAcquisition --cancellationPipeName /var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/vscode-typescript501/36889ccd11708ffab882/tscancellation-ce5973fa70c82fd1d627.tmp* --locale en --noGetErrOnBackgroundUpdate --validateDefaultNpmLocation --useNodeIpc
  501 53702  3339   0 Mon10PM ??         1:31.69 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --ms-enable-electron-run-as-node --max-old-space-size=3072 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/node_modules/typescript/lib/tsserver.js --useInferredProjectPerProjectRoot --enableTelemetry --cancellationPipeName /var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/vscode-typescript501/36889ccd11708ffab882/tscancellation-4103d3d8ab5c0ebf5ed6.tmp* --locale en --noGetErrOnBackgroundUpdate --validateDefaultNpmLocation --useNodeIpc
  501 53707 53702   0 Mon10PM ??         0:07.22 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --ms-enable-electron-run-as-node /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/node_modules/typescript/lib/typingsInstaller.js --globalTypingsCacheLocation /Users/annamarijazasuhina/Library/Caches/typescript/5.1 --enableTelemetry --typesMapLocation /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/node_modules/typescript/lib/typesMap.json --validateDefaultNpmLocation
  501 54125     1   0 22May23 ??         1:26.17 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
  501 56692  1505   0 Mon11PM ??         8:22.09 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/113.0.5672.63/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=43507 --time-ticks-at-unix-epoch=-1683551286040819 --launch-time-ticks=4311312244358 --shared-files --field-trial-handle=1718379636,r,1410088222821095770,9938740896284496346,262144 --seatbelt-client=109
  501 56724  1505   0 Mon11PM ??        15:31.98 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/113.0.5672.63/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=43512 --time-ticks-at-unix-epoch=-1683551286040819 --launch-time-ticks=4311339388382 --shared-files --field-trial-handle=1718379636,r,1410088222821095770,9938740896284496346,262144 --seatbelt-client=109
  501 56727     1   0 Mon11PM ??         0:02.26 /System/Library/CoreServices/talagent
  501 57708     1   0 18Dec23 ??         6:03.85 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 60262     1   0 28Aug23 ??         0:27.84 /usr/libexec/appleaccountd
  501 62236     1   0 20Jun23 ??         5:03.10 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
  501 69394     1   0 24May23 ??         4:04.58 /System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary
  501 69501     1   0  4Dec23 ??         1:10.65 /System/Library/PrivateFrameworks/TranslationUIServices.framework/PlugIns/TranslationUIService.appex/Contents/MacOS/TranslationUIService -AppleLanguages ("en-DE", "de-DE", "ru-DE")
  501 71516     1   0 11Oct23 ??         1:48.65 /System/Cryptexes/App/System/Library/CoreServices/SafariSupport.bundle/Contents/MacOS/SafariBookmarksSyncAgent
  501 72921     1   0 24Nov23 ??         0:14.62 /System/Cryptexes/App/usr/libexec/webinspectord
  501 72940     1   0 24Nov23 ??        48:45.79 /System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/MacOS/Safari
  501 72946     1   0 24Nov23 ??        98:24.80 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
  501 72952     1   0 24Nov23 ??        29:52.10 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
  501 74172     1   0 25May23 ??         4:56.99 /System/Library/CoreServices/UIKitSystem.app/Contents/MacOS/UIKitSystem system_app_start
  501 74471     1   0 25May23 ??         0:15.59 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
  501 74497     1   0 25May23 ??        78:32.21 /System/Applications/Messages.app/Contents/MacOS/Messages
  501 75161     1   0 Tue07PM ??        11:20.30 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 75602     1   0 24Nov23 ??        10:55.94 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 76936  1505   0 Tue08PM ??         9:14.47 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/113.0.5672.63/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=43698 --time-ticks-at-unix-epoch=-1683551286040819 --launch-time-ticks=4329429786795 --shared-files --field-trial-handle=1718379636,r,1410088222821095770,9938740896284496346,262144 --seatbelt-client=141
  501 78172     1   0  2Nov23 ??         5:28.02 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
  501 78940     1   0 26May23 ??         6:58.57 /usr/libexec/biomesyncd
  501 79124     1   0 26May23 ??         7:57.04 /System/Library/CoreServices/ControlCenter.app/Contents/XPCServices/ControlCenterHelper.xpc/Contents/MacOS/ControlCenterHelper
  501 79469     1   0  2Jul23 ??         0:41.89 /System/Cryptexes/App/usr/libexec/PasswordBreachAgent
  501 79853 26059   0 Tue08PM ??         9:26.20 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer) --type=renderer --user-data-dir=/Users/annamarijazasuhina/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app --enable-sandbox --enable-blink-features=HighlightAPI --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=651 --time-ticks-at-unix-epoch=-1690696981445542 --launch-time-ticks=4329795703977 --shared-files --field-trial-handle=1718379636,r,18048733608961621244,758447666101546844,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:d41f3245-25e2-4d7f-884e-4aea24407382 --seatbelt-client=667
  501 79857 26059   0 Tue08PM ??         0:17.51 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --user-data-dir=/Users/annamarijazasuhina/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,18048733608961621244,758447666101546844,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess
  501 79858 26059   0 Tue08PM ??         1:38.93 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --inspect-port=0 --user-data-dir=/Users/annamarijazasuhina/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,18048733608961621244,758447666101546844,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess
  501 80482 79858   0 Tue08PM ??         0:08.85 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --ms-enable-electron-run-as-node /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=79858
  501 80643 79858   0 Tue08PM ??         0:10.64 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --ms-enable-electron-run-as-node --max-old-space-size=3072 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/node_modules/typescript/lib/tsserver.js --serverMode partialSemantic --useInferredProjectPerProjectRoot --disableAutomaticTypingAcquisition --cancellationPipeName /var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/vscode-typescript501/fc6bef076c5bea775696/tscancellation-eca61a48b18a63322684.tmp* --locale en --noGetErrOnBackgroundUpdate --validateDefaultNpmLocation --useNodeIpc
  501 80644 79858   0 Tue08PM ??         3:35.31 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --ms-enable-electron-run-as-node --max-old-space-size=3072 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/node_modules/typescript/lib/tsserver.js --useInferredProjectPerProjectRoot --enableTelemetry --cancellationPipeName /var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/vscode-typescript501/fc6bef076c5bea775696/tscancellation-0b5ac882aaaba5c9ca75.tmp* --locale en --noGetErrOnBackgroundUpdate --validateDefaultNpmLocation --useNodeIpc
  501 80648 80644   0 Tue08PM ??         0:05.07 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --ms-enable-electron-run-as-node /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/node_modules/typescript/lib/typingsInstaller.js --globalTypingsCacheLocation /Users/annamarijazasuhina/Library/Caches/typescript/5.1 --enableTelemetry --typesMapLocation /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/node_modules/typescript/lib/typesMap.json --validateDefaultNpmLocation
  501 80861 79858   0 Tue08PM ??         0:14.78 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --ms-enable-electron-run-as-node /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/css-language-features/server/dist/node/cssServerMain --node-ipc --clientProcessId=79858
  501 81959 79858   0 Tue08PM ??         0:09.26 /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --ms-enable-electron-run-as-node /private/var/folders/ly/yytyw2_s22gcjn4s5nvx0kjh0000gn/T/AppTranslocation/68710743-B70A-4B99-BD9F-D37304496E7A/d/Visual Studio Code-2.app/Contents/Resources/app/extensions/html-language-features/server/dist/node/htmlServerMain --node-ipc --clientProcessId=79858
  501 84224  1505   0 Tue08PM ??         0:08.72 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/113.0.5672.63/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=43723 --time-ticks-at-unix-epoch=-1683551286040819 --launch-time-ticks=4330869959245 --shared-files --field-trial-handle=1718379636,r,1410088222821095770,9938740896284496346,262144 --seatbelt-client=141
  501 86785     1   0 Tue10PM ??        11:27.30 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 86949     1   0 Tue10PM ??        12:00.31 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 88243  1505   0 Tue10PM ??         1:18.57 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/113.0.5672.63/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=43759 --time-ticks-at-unix-epoch=-1683551286040819 --launch-time-ticks=4333776758954 --shared-files --field-trial-handle=1718379636,r,1410088222821095770,9938740896284496346,262144 --seatbelt-client=141
  501 92624  1505   0 Tue11PM ??         0:51.96 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/113.0.5672.63/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=43818 --time-ticks-at-unix-epoch=-1683551286040819 --launch-time-ticks=4336524838863 --shared-files --field-trial-handle=1718379636,r,1410088222821095770,9938740896284496346,262144 --seatbelt-client=182
    0 93168     1   0 Tue11PM ??         0:00.76 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/com.apple.CodeSigningHelper.xpc/Contents/MacOS/com.apple.CodeSigningHelper
  501 98375     1   0  7Sep23 ??        27:38.85 /Applications/Microsoft Word.app/Contents/MacOS/Microsoft Word
  501  3401 27622   0 17Jan24 ttys100    0:00.05 /bin/zsh -il
  501  3572  3401   0 17Jan24 ttys100    0:00.53 npm run dev   
  501  3586  3572   0 17Jan24 ttys100    0:00.21 node /Users/annamarijazasuhina/Documents/Tel_Ran/FE_prof2/Project/backend/node_modules/.bin/nodemon index.js
  501  3588  3586   0 17Jan24 ttys100    0:04.43 /usr/local/bin/node index.js
  501 79906 27622   0 Tue08PM ttys104    0:00.06 /bin/zsh -il
  501 82167 79906   0 Tue08PM ttys104    0:00.41 npm start  
  501 82182 82167   0 Tue08PM ttys104    0:00.07 node /Users/annamarijazasuhina/Documents/Tel_Ran/FE_prof2/Project/final_project/myapp/node_modules/.bin/react-scripts start
  501 82183 82182   0 Tue08PM ttys104   13:17.25 /usr/local/bin/node /Users/annamarijazasuhina/Documents/Tel_Ran/FE_prof2/Project/final_project/myapp/node_modules/react-scripts/scripts/start.js
    0 41308  1515   0  9:46AM ttys105    0:00.03 login -pf annamarijazasuhina
  501 41310 41308   0  9:46AM ttys105    0:00.10 -zsh
    0 42273 41310   0 10:01AM ttys105    0:00.01 ps -ef
